C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_27_786.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_27_786.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_27_786.jpg,0,0,0,2.275107E-05
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_27_888.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_27_888.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_27_888.jpg,0,0,0,1.108179E-05
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_27_994.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_27_994.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_27_994.jpg,0,0,0,2.232713E-06
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_28_099.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_28_099.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_28_099.jpg,0,0,0,1.510485E-05
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_28_202.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_28_202.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_28_202.jpg,0,0,0,1.091407E-05
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_28_304.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_28_304.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_28_304.jpg,0,0,0,1.624502E-06
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_28_410.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_28_410.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_28_410.jpg,0,0,0,8.613864E-06
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_28_516.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_28_516.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_28_516.jpg,0,0,0,3.395337E-06
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_28_667.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_28_667.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_28_667.jpg,0,0.3121161,0,0.3777415
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_28_786.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_28_786.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_28_786.jpg,0,0.7931389,0,1.786574
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_28_896.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_28_896.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_28_896.jpg,0,1,0,3.150012
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_28_999.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_28_999.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_28_999.jpg,0,1,0,4.324166
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_29_109.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_29_109.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_29_109.jpg,0,1,0,5.486648
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_29_219.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_29_219.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_29_219.jpg,0,1,0,6.866919
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_29_381.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_29_381.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_29_381.jpg,0,1,0,8.682326
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_29_509.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_29_509.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_29_509.jpg,0,1,0,10.02533
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_29_624.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_29_624.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_29_624.jpg,0,0.6528282,0,10.8809
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_29_757.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_29_757.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_29_757.jpg,0,0.2543545,0,11.19313
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_29_923.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_29_923.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_29_923.jpg,0,0,0,11.09521
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_30_013.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_30_013.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_30_013.jpg,0,0,0,10.9838
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_30_123.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_30_123.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_30_123.jpg,0,0.3235627,0,11.23779
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_30_287.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_30_287.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_30_287.jpg,0,0.8152083,0,12.64336
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_30_490.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_30_490.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_30_490.jpg,0,1,0,14.27952
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_30_615.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_30_615.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_30_615.jpg,0,1,0,16.18617
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_30_715.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_30_715.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_30_715.jpg,0,1,0,17.24443
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_30_824.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_30_824.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_30_824.jpg,0,1,0,18.28416
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_30_935.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_30_935.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_30_935.jpg,0,1,0,19.51601
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_31_038.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_31_038.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_31_038.jpg,0,1,0,20.53246
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_31_200.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_31_200.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_31_200.jpg,0,1,0,22.1329
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_31_311.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_31_311.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_31_311.jpg,0,1,0,23.11758
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_31_408.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_31_408.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_31_408.jpg,0,1,0,24.0941
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_31_519.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_31_519.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_31_519.jpg,0,1,0,25.25198
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_31_624.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_31_624.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_31_624.jpg,0,1,0,26.20627
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_31_737.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_31_737.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_31_737.jpg,0,1,0,27.3388
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_31_847.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_31_847.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_31_847.jpg,-0.25,1,0,28.23889
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_32_021.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_32_021.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_32_021.jpg,0,1,0,29.89114
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_32_122.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_32_122.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_32_122.jpg,0,1,0,30.19038
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_32_284.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_32_284.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_32_284.jpg,0,1,0,30.1903
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_32_389.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_32_389.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_32_389.jpg,0,1,0,30.1903
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_32_504.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_32_504.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_32_504.jpg,-0.3,1,0,30.16928
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_32_672.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_32_672.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_32_672.jpg,-0.7,1,0,30.12101
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_32_875.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_32_875.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_32_875.jpg,0,1,0,30.18992
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_33_022.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_33_022.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_33_022.jpg,0,1,0,30.19029
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_33_121.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_33_121.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_33_121.jpg,-0.25,1,0,30.17572
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_33_270.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_33_270.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_33_270.jpg,0,1,0,30.19026
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_33_365.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_33_365.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_33_365.jpg,0,1,0,30.1932
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_33_431.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_33_431.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_33_431.jpg,0,1,0,30.18935
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_33_514.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_33_514.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_33_514.jpg,0,1,0,30.18992
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_33_606.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_33_606.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_33_606.jpg,0.2,1,0,30.17782
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_33_754.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_33_754.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_33_754.jpg,0.6000001,1,0,30.13347
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_33_899.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_33_899.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_33_899.jpg,0,1,0,30.18498
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_34_050.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_34_050.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_34_050.jpg,0,1,0,30.19016
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_34_244.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_34_244.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_34_244.jpg,0,1,0,30.19051
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_34_347.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_34_347.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_34_347.jpg,0,1,0,30.19051
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_34_436.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_34_436.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_34_436.jpg,0,1,0,30.19048
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_34_526.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_34_526.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_34_526.jpg,0,1,0,30.19053
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_34_636.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_34_636.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_34_636.jpg,0,1,0,30.19051
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_34_745.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_34_745.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_34_745.jpg,0,1,0,30.19052
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_34_854.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_34_854.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_34_854.jpg,0,1,0,30.19178
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_34_959.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_34_959.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_34_959.jpg,-0.25,1,0,30.17455
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_35_128.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_35_128.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_35_128.jpg,0,1,0,30.18998
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_35_228.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_35_228.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_35_228.jpg,0,1,0,30.19028
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_35_298.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_35_298.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_35_298.jpg,0,1,0,30.19034
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_35_395.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_35_395.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_35_395.jpg,0,1,0,30.19034
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_35_498.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_35_498.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_35_498.jpg,0,1,0,30.19027
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_35_600.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_35_600.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_35_600.jpg,0,1,0,30.1903
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_35_706.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_35_706.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_35_706.jpg,0,1,0,30.1903
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_35_814.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_35_814.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_35_814.jpg,0,1,0,30.19029
C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\center_2017_02_23_16_59_35_913.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\left_2017_02_23_16_59_35_913.jpg,C:\Users\Jerry\Documents\GitHub\self-driving-car-sim\IMG\right_2017_02_23_16_59_35_913.jpg,0,1,0,30.19029
